Temperature,Humidity,Wind Speed,Wind Direction,Dew Point,Pressure,Precipitation,Visibility,Cloud Cover,Weather Event
33.48,84.04,22.82,216.03,29.48,1004.47,-1.67,13.37,14.35,Clear
16.36,61.75,39.13,253.46,6.86,1022.92,-2.52,5.34,82.88,Cloudy
22.96,80.44,32.54,226.64,15.33,1017.64,6.02,12.52,15.41,Clear
27.8,45.42,32.56,182.11,18.98,1033.68,-3.49,8.57,11.01,Clear
17.09,33.58,15.44,196.73,11.55,1009.3,5.72,7.2,70.81,Cloudy
31.19,77.92,8.04,277.87,25.79,999.98,25.41,2.74,99.26,Thunderstorm
20.7,57.98,28.98,265.18,16.05,1004.77,-5.46,12.52,1.92,Clear
24.35,84.57,10.73,116.63,20.25,1009.77,21.38,4.5,99.39,Thunderstorm
30.09,42.81,28.07,312.71,23.75,1032.55,48.57,4.55,89.67,Thunderstorm
27.7,67.58,15.74,294.84,21.33,1000.14,7.41,9.74,49.99,Cloudy
28.91,54.7,13.97,111.31,24.44,986.36,0.7,9.08,82.6,Cloudy
21.8,43.31,15.85,290.8,17.82,995.59,12.93,3.45,87.17,Thunderstorm
15.46,46.2,32.95,221.08,11.53,1029.26,4.45,4.02,79.77,Rain
25.77,77.96,7.55,202.63,23.53,1012.61,92.14,2.69,87.58,Thunderstorm
21.62,49.35,26.32,30.0,13.52,1016.97,30.24,7.1,74.08,Rain
24.03,53.26,33.95,267.68,18.13,1006.38,37.12,1.67,82.86,Rain
29.67,64.81,20.75,34.28,21.28,1011.61,0.01,10.76,12.49,Clear
28.39,31.9,13.49,178.82,23.8,1022.12,-1.1,13.11,6.09,Clear
17.43,87.72,19.71,254.04,14.47,1017.16,-3.75,8.72,71.37,Cloudy
20.46,53.44,27.15,267.63,11.79,997.74,-4.14,14.31,4.56,Clear
27.98,54.49,26.51,347.31,20.18,1019.52,-5.08,14.06,6.56,Clear
23.19,95.47,39.56,116.32,15.87,1027.88,3.08,6.59,57.33,Cloudy
22.31,39.91,36.05,22.29,17.85,1028.07,3.12,12.73,-2.01,Clear
29.15,71.66,23.54,214.08,24.77,1025.96,6.61,7.97,87.99,Cloudy
25.5,82.16,17.42,147.35,20.88,1010.68,3.06,8.17,60.51,Cloudy
16.08,41.04,31.37,25.72,12.26,1002.62,-0.99,7.47,89.62,Rain
27.13,62.71,6.13,296.85,23.38,1017.12,1.1,14.54,2.47,Clear
21.52,44.5,28.45,327.93,15.16,1004.78,-5.62,12.56,4.61,Clear
15.93,32.59,5.29,42.59,13.66,1026.89,1.7,4.68,77.8,Rain
28.17,84.69,29.27,117.71,22.71,1023.96,2.66,9.3,66.15,Cloudy
10.81,56.83,4.95,59.88,1.84,994.91,29.16,6.55,91.52,Rain
22.41,56.39,36.15,220.79,13.18,1022.29,2.02,8.34,11.27,Clear
32.64,57.23,0.0,197.64,26.65,1013.93,-2.82,14.44,6.06,Clear
28.92,64.51,28.75,226.84,27.53,1002.35,73.38,4.5,97.76,Thunderstorm
27.06,83.06,16.86,79.27,21.62,1010.64,80.3,2.07,87.78,Thunderstorm
9.7,66.79,13.94,317.26,4.27,1022.64,8.79,2.66,74.91,Rain
28.98,44.85,18.25,180.61,24.6,1020.74,-1.85,7.27,65.11,Cloudy
16.68,37.18,33.93,298.52,11.83,1011.67,-1.2,5.15,84.28,Cloudy
27.98,41.93,39.47,282.91,21.16,1020.77,59.81,3.9,85.67,Thunderstorm
15.24,56.36,34.35,322.57,12.2,1016.35,5.19,5.43,97.93,Rain
21.52,35.01,9.16,225.68,16.28,1016.29,4.55,12.36,7.79,Clear
7.35,65.28,-2.18,3.23,-0.96,1021.16,6.01,0.73,98.89,Fog
30.52,58.48,-0.02,179.15,28.13,1015.71,-1.71,14.12,9.29,Clear
24.26,49.26,35.38,243.16,21.59,1007.35,-0.03,12.26,8.73,Clear
31.77,75.44,11.85,175.19,29.66,1011.44,0.76,13.41,-0.93,Clear
19.36,58.08,1.02,81.92,12.59,1024.01,-3.73,10.04,22.0,Clear
21.98,69.95,30.37,280.56,14.71,1007.38,5.3,8.43,20.83,Clear
32.46,31.87,1.7,170.16,23.58,1009.52,2.94,11.55,6.77,Clear
33.23,71.12,24.82,72.52,27.92,1024.69,2.48,10.78,15.85,Clear
17.17,84.05,6.46,100.43,8.01,1010.47,-2.61,9.5,85.61,Cloudy
13.41,30.23,28.16,272.78,5.66,1017.43,6.52,3.6,87.42,Rain
29.44,30.44,34.77,86.74,25.56,1026.64,-1.12,7.22,78.32,Cloudy
24.07,29.65,31.15,159.07,18.3,1010.78,4.97,6.23,88.71,Cloudy
22.33,94.65,3.32,202.06,16.14,1014.98,6.44,9.24,54.93,Cloudy
20.73,73.98,11.43,31.43,12.04,1009.29,34.6,4.11,89.47,Thunderstorm
21.19,64.69,31.82,177.07,11.11,1016.35,3.22,6.74,83.89,Cloudy
26.84,53.34,15.41,158.15,18.93,1001.37,-1.69,13.8,-2.77,Clear
21.53,60.81,19.64,201.46,19.53,1032.4,36.68,8.33,96.74,Rain
0.41,40.27,36.83,224.4,-2.4,1024.66,26.8,4.82,77.37,Snow
14.03,53.94,33.47,113.77,4.97,1007.45,27.78,3.09,75.83,Rain
21.21,76.48,16.46,14.35,12.54,1015.22,6.71,7.76,78.85,Rain
21.73,52.4,27.53,156.01,18.7,999.91,41.37,6.78,74.8,Rain
17.08,42.9,27.86,358.06,13.67,1016.47,38.16,4.96,103.15,Rain
25.16,79.22,37.83,-2.3,20.25,1001.84,2.11,4.81,64.73,Cloudy
3.37,72.43,15.83,330.18,-0.69,1001.61,23.7,0.41,91.48,Snow
20.93,48.86,2.27,6.98,12.66,1020.07,2.46,9.26,52.31,Cloudy
28.51,61.64,7.67,154.97,26.16,1000.43,4.04,9.1,15.97,Clear
20.25,33.96,23.05,221.07,16.74,1018.64,-4.04,7.59,79.4,Cloudy
19.25,74.76,14.03,145.88,15.87,1024.08,38.04,3.43,92.94,Rain
20.06,80.61,3.77,122.33,17.29,1008.42,-2.02,13.47,13.04,Clear
-5.49,39.33,20.26,151.88,-12.57,1021.47,11.08,5.05,83.82,Snow
28.25,78.18,11.12,180.94,23.54,1006.41,1.49,9.19,75.41,Cloudy
27.24,42.6,13.94,31.91,18.38,1015.31,6.12,7.29,76.05,Cloudy
22.4,34.68,13.26,313.75,17.67,1023.81,-2.75,10.79,10.33,Clear
12.12,46.38,13.88,104.98,9.56,1018.37,6.5,4.77,75.14,Rain
25.74,84.72,32.61,36.09,24.23,1003.9,-0.41,13.48,20.15,Clear
8.83,88.84,20.1,-10.93,0.95,1001.47,27.97,1.67,65.44,Snow
25.24,35.47,27.21,189.38,17.44,1023.27,1.4,7.55,80.15,Cloudy
-4.72,68.08,21.38,312.14,-8.46,1003.85,23.42,6.06,78.69,Snow
24.04,69.64,28.1,171.36,22.46,1006.49,32.65,4.18,104.29,Rain
30.87,64.56,23.16,67.74,27.93,1006.26,3.3,10.88,9.53,Clear
26.12,41.85,7.54,167.71,18.64,1013.56,48.68,2.31,85.8,Thunderstorm
28.98,85.25,11.89,241.27,26.58,1023.77,2.19,8.02,58.27,Cloudy
11.99,35.66,24.34,150.63,2.23,1032.82,4.28,2.45,93.96,Fog
27.31,52.89,24.55,151.22,23.05,1018.16,1.78,5.5,93.6,Cloudy
16.21,67.65,34.61,135.41,10.68,1024.18,17.0,6.29,90.48,Rain
16.36,83.96,5.86,333.86,9.85,1001.92,35.14,4.95,93.12,Rain
22.04,29.72,32.9,292.9,11.85,1006.7,13.81,2.53,74.43,Rain
27.84,47.18,13.96,109.42,19.1,1024.1,-3.85,9.4,14.67,Clear
18.98,59.0,1.72,317.07,11.92,1003.38,3.35,8.18,65.26,Cloudy
21.92,85.69,20.32,156.11,16.54,1009.83,1.0,12.42,13.51,Clear
20.97,85.93,35.85,173.05,11.28,1022.72,6.41,6.28,66.53,Cloudy
22.86,77.35,32.96,60.69,19.08,1009.7,-3.81,13.83,17.62,Clear
7.02,70.7,23.4,206.07,-2.19,992.91,1.29,2.42,95.02,Fog
32.37,44.09,10.44,216.4,30.14,1020.74,-1.03,9.05,12.56,Clear
22.29,80.45,33.0,319.8,18.99,1030.17,5.77,13.62,8.4,Clear
15.66,83.41,30.84,204.26,11.53,1021.84,2.85,7.02,54.93,Cloudy
21.07,32.34,33.76,196.78,11.05,1007.86,-0.35,5.55,83.4,Cloudy
25.96,69.66,15.95,210.46,23.22,1010.03,-3.82,5.56,64.0,Cloudy
23.29,56.3,29.33,357.1,13.57,1014.12,42.32,5.72,87.18,Rain
26.12,33.11,26.31,135.62,20.26,1011.39,-0.65,6.44,53.31,Cloudy
30.66,29.43,18.5,3.44,23.34,1019.25,53.05,2.67,85.4,Thunderstorm
20.18,75.03,16.04,310.75,9.66,1009.08,-2.07,8.74,93.83,Cloudy
23.74,63.23,0.68,344.7,18.79,1011.61,39.22,1.33,95.65,Thunderstorm
21.78,42.61,16.55,241.11,13.91,1018.6,5.03,7.46,63.66,Cloudy
17.55,68.14,18.9,22.45,9.18,1020.8,7.52,7.92,66.15,Cloudy
27.27,69.26,9.11,333.77,23.46,1026.06,74.82,3.09,81.66,Thunderstorm
16.33,64.48,17.69,268.11,11.25,1001.2,40.25,7.21,74.11,Rain
24.56,64.22,35.83,257.49,19.24,1030.3,5.58,9.81,2.93,Clear
21.14,25.06,28.66,337.4,14.81,1016.84,3.24,13.57,14.71,Clear
17.01,41.92,2.89,83.12,12.18,1004.28,14.41,5.91,96.47,Rain
21.46,43.24,29.78,155.38,19.18,1011.95,5.41,13.79,20.75,Clear
17.86,59.71,18.65,70.7,10.0,1002.53,89.96,2.91,88.37,Thunderstorm
23.81,44.43,19.36,47.36,20.73,1004.56,-5.01,10.28,4.27,Clear
15.76,30.58,16.47,276.61,12.7,1007.68,0.88,5.03,64.67,Cloudy
29.22,79.6,-0.85,119.05,21.02,989.78,-1.72,13.88,18.23,Clear
-2.23,29.78,0.7,353.89,-8.98,1020.29,7.54,4.61,77.65,Snow
12.86,80.71,7.51,46.04,8.03,1012.77,30.02,3.28,88.91,Rain
32.94,82.83,35.33,-1.9,23.86,1017.92,-4.55,13.29,12.89,Clear
15.3,60.87,14.85,225.39,8.91,1016.12,36.27,6.72,82.42,Rain
24.66,37.51,10.49,184.36,21.01,1006.38,5.46,11.72,8.77,Clear
22.38,42.65,35.27,30.88,19.42,996.14,36.47,2.86,87.75,Thunderstorm
23.21,56.29,17.25,96.6,17.33,1022.44,-1.36,14.53,0.09,Clear
26.41,91.58,37.89,106.9,20.66,1011.37,2.68,11.95,8.56,Clear
11.71,61.98,17.22,18.76,6.87,1023.18,6.5,5.89,87.88,Rain
20.05,35.42,21.91,226.99,17.92,999.36,-0.43,5.65,86.82,Cloudy
9.15,39.94,10.65,96.38,0.09,1011.99,5.37,0.69,95.38,Fog
22.11,33.04,13.47,37.14,12.89,1006.22,-3.9,12.34,-1.73,Clear
29.03,73.58,16.92,142.53,22.41,1003.14,-5.03,15.01,11.54,Clear
-4.81,64.05,31.82,311.73,-13.83,1009.58,23.8,3.35,73.11,Snow
22.94,32.32,14.75,222.25,19.61,1013.94,-1.26,13.28,7.22,Clear
16.61,58.46,38.82,148.08,10.33,1017.99,6.51,7.53,63.09,Cloudy
29.05,63.06,-0.73,363.13,21.78,1007.95,1.2,7.89,69.82,Cloudy
27.41,36.65,36.14,9.7,18.15,1014.21,46.48,3.14,88.65,Thunderstorm
28.1,51.22,22.54,32.43,23.09,1017.15,-4.34,8.78,73.76,Cloudy
28.33,37.02,32.8,343.46,22.4,1014.04,2.5,9.52,56.58,Cloudy
22.64,63.04,27.95,147.69,20.46,1005.34,6.61,10.81,-0.95,Clear
13.42,70.53,23.53,119.98,9.58,1001.8,15.46,3.65,79.81,Rain
22.65,71.18,11.8,205.92,17.31,1009.62,63.66,1.73,85.42,Thunderstorm
22.75,77.34,24.78,345.89,18.45,1005.83,25.8,5.03,99.11,Rain
24.78,36.38,0.22,25.01,16.06,1020.75,0.17,6.4,69.72,Cloudy
27.08,83.03,13.14,361.4,22.95,1014.92,3.75,13.54,8.93,Clear
26.28,84.51,7.02,309.89,22.99,1008.22,-5.14,4.8,49.44,Cloudy
21.07,50.6,25.23,162.49,13.36,1019.64,25.62,3.7,91.9,Rain
31.76,44.23,29.87,146.96,27.18,1023.22,4.92,9.53,9.73,Clear
33.89,56.78,7.59,75.21,28.2,1023.71,-2.14,11.82,3.25,Clear
20.42,73.83,17.32,58.15,17.5,999.36,2.71,8.93,64.93,Cloudy
9.83,44.55,28.18,58.55,1.41,1007.68,8.57,2.44,75.14,Rain
21.35,89.72,2.08,173.37,15.02,1010.67,-1.78,12.35,10.47,Clear
8.36,56.78,29.79,211.71,0.61,1021.54,16.18,4.83,56.33,Snow
16.87,36.97,30.98,152.45,13.55,1028.77,6.98,1.84,94.67,Fog
26.62,83.49,31.45,210.54,17.11,1013.36,4.73,6.98,58.66,Cloudy
27.38,89.55,5.41,212.87,23.24,1025.32,-2.79,14.61,-1.05,Clear
16.46,51.83,9.62,318.87,7.33,997.8,-2.45,6.58,83.79,Cloudy
20.1,31.48,4.12,61.21,12.54,1018.28,19.15,3.45,93.4,Thunderstorm
26.32,59.96,10.68,189.22,22.01,999.08,-1.57,10.03,4.04,Clear
22.02,60.65,33.23,226.73,15.6,1003.47,30.0,1.83,99.27,Rain
24.03,31.57,13.34,142.43,19.89,1008.7,-0.55,6.54,63.62,Cloudy
15.46,82.2,26.0,-8.17,11.38,991.46,5.28,-0.25,96.47,Fog
16.46,72.76,3.25,124.65,8.39,1029.3,7.26,4.24,73.71,Rain
24.26,37.7,0.22,320.08,18.57,1008.08,22.11,4.02,76.15,Rain
22.34,38.42,18.22,322.35,13.76,1024.84,-4.16,13.55,14.92,Clear
21.2,47.37,36.72,14.91,17.66,1017.1,37.59,3.1,98.62,Rain
17.54,78.28,24.92,16.4,8.87,1019.78,-3.38,9.54,71.58,Cloudy
22.65,62.81,13.75,244.98,18.77,1012.54,3.07,10.1,5.11,Clear
21.43,63.52,30.33,74.74,16.3,1019.08,24.23,3.49,92.15,Rain
22.02,79.97,28.77,347.15,18.41,1023.82,-1.51,13.46,19.97,Clear
0.46,54.77,37.78,276.04,-4.52,1017.11,21.81,0.78,89.66,Snow
29.43,41.22,23.68,259.14,24.72,1020.33,0.64,7.22,76.79,Cloudy
22.59,57.07,36.95,121.57,14.34,1006.35,5.3,10.26,1.18,Clear
24.98,90.58,31.97,138.29,18.93,1009.19,-0.6,9.62,48.66,Cloudy
20.35,57.64,5.33,106.87,17.17,1012.98,-0.29,8.67,16.23,Clear
22.6,86.63,3.62,129.94,14.78,1007.56,4.3,5.67,61.96,Cloudy
1.37,85.86,31.42,163.58,-7.65,997.45,8.3,1.4,74.25,Snow
21.59,53.41,28.38,59.52,15.42,1001.46,5.34,9.45,8.95,Clear
18.88,56.23,27.02,136.9,11.64,1015.07,-0.58,6.25,56.42,Cloudy
13.9,51.16,28.67,225.21,4.87,1012.41,47.84,7.26,72.69,Rain
26.76,64.09,36.1,70.48,20.63,1007.07,-1.72,9.37,51.98,Cloudy
17.39,52.35,38.64,179.29,9.83,1014.14,-5.05,6.15,54.0,Cloudy
18.46,77.65,18.78,5.02,14.87,1016.56,51.17,7.04,77.92,Rain
22.3,37.29,18.21,370.16,13.23,1005.95,75.73,4.39,95.48,Thunderstorm
24.93,68.38,36.98,209.18,15.23,1014.89,0.63,5.52,91.48,Cloudy
-1.77,63.56,29.08,127.87,-8.19,1021.63,31.37,1.15,85.26,Snow
7.38,85.61,34.13,247.3,-1.33,1012.2,31.73,5.38,89.2,Snow
25.44,68.1,35.99,234.54,16.71,1015.14,0.77,7.49,79.43,Cloudy
16.72,85.54,12.38,172.74,10.77,1005.82,7.93,6.29,76.57,Rain
25.74,71.03,24.85,23.7,19.2,1017.93,-2.07,10.21,10.62,Clear
31.56,90.16,33.17,144.85,25.25,1018.23,59.59,5.37,80.6,Thunderstorm
20.65,87.67,23.48,254.86,16.96,997.06,23.74,6.71,73.17,Rain
25.74,67.66,16.06,226.39,19.27,1020.97,27.88,7.16,85.6,Rain
19.49,44.72,12.18,270.84,13.58,1013.88,70.55,2.9,82.76,Thunderstorm
34.95,72.73,25.82,349.31,28.18,1029.54,0.31,13.73,-3.69,Clear
15.01,41.59,13.95,352.83,5.97,1014.88,11.83,5.23,81.43,Rain
16.35,46.94,28.53,106.99,14.07,1007.8,6.84,6.23,55.46,Cloudy
23.14,35.69,5.17,292.32,17.71,1005.3,5.37,12.54,7.7,Clear
30.75,70.44,23.69,247.01,24.37,1014.0,-1.71,14.87,6.18,Clear
24.82,65.12,8.47,24.18,20.46,994.9,83.64,4.35,87.28,Thunderstorm
23.27,44.33,1.55,20.51,16.95,1011.57,-3.55,11.98,1.19,Clear
21.25,76.14,6.24,124.86,10.7,1005.88,3.55,5.6,73.09,Cloudy
4.96,88.12,7.21,108.52,-1.09,1016.47,12.9,1.47,80.35,Snow
-2.41,39.31,33.91,104.66,-6.02,1004.42,6.34,5.03,66.88,Snow
27.35,58.84,22.33,43.11,19.93,1006.59,76.92,2.74,79.17,Thunderstorm
24.16,45.51,34.99,180.37,19.89,1010.51,-1.15,13.01,-4.2,Clear
20.57,84.78,19.25,147.22,11.5,1000.57,36.6,6.38,79.89,Rain
23.56,35.74,21.41,183.15,13.56,1016.58,-0.81,8.32,83.86,Cloudy
8.11,74.34,2.77,116.41,-0.09,1014.03,-3.7,1.14,101.36,Fog
32.1,38.84,36.63,159.95,26.68,1029.04,-4.66,11.82,11.64,Clear
16.75,69.42,16.69,340.0,12.71,1038.99,5.22,5.92,83.78,Cloudy
16.06,56.87,13.91,87.65,11.74,1027.25,0.46,6.14,81.96,Cloudy
17.48,45.3,14.84,110.37,13.23,1006.64,7.7,8.73,70.62,Cloudy
5.88,58.49,17.45,358.52,-2.17,1020.46,-3.81,2.03,96.98,Fog
17.44,45.59,26.13,356.84,15.19,1008.6,-1.17,1.27,100.37,Fog
17.66,93.16,26.29,213.95,9.04,1022.12,1.4,0.75,100.28,Fog
23.72,82.7,10.33,278.14,17.55,997.94,5.03,15.12,-4.66,Clear
10.29,43.8,9.99,345.12,8.6,1014.25,41.55,3.52,85.29,Rain
21.24,89.93,21.05,149.82,16.7,1000.96,69.94,3.73,105.6,Thunderstorm
16.45,89.47,21.62,15.69,9.24,1015.67,38.36,6.16,82.55,Rain
15.79,39.09,19.05,254.58,9.22,1007.16,52.81,6.64,77.56,Rain
21.17,67.0,19.37,154.46,11.63,1017.81,2.81,10.79,17.33,Clear
28.99,30.44,26.57,236.44,21.95,1001.03,41.4,5.03,80.45,Thunderstorm
19.34,57.91,15.18,160.17,15.22,1010.32,-2.86,5.26,75.9,Cloudy
28.93,51.04,17.23,238.81,20.99,1003.18,0.83,13.83,3.97,Clear
20.78,59.38,25.24,66.02,17.71,1004.56,-3.51,14.22,11.36,Clear
23.63,66.08,14.14,91.32,18.92,1017.25,6.87,8.64,72.91,Cloudy
32.8,40.88,20.08,317.04,29.3,1005.98,3.6,8.52,16.82,Clear
20.53,83.4,25.89,294.5,16.53,998.0,2.63,8.87,82.83,Cloudy
28.96,30.62,12.45,91.78,25.76,1016.54,-1.19,6.2,57.45,Cloudy
21.15,31.57,5.65,271.96,14.82,1017.28,-2.27,9.61,69.69,Cloudy
9.24,67.99,23.1,262.79,-0.44,1012.5,13.26,0.51,104.01,Snow
25.52,56.27,38.97,11.31,23.1,1016.55,3.92,9.54,9.43,Clear
31.52,68.54,35.12,331.07,26.27,1023.18,-4.87,9.4,15.91,Clear
31.9,55.31,29.28,327.55,23.12,1008.0,3.24,13.73,19.64,Clear
23.8,58.04,19.53,50.38,21.35,1013.92,15.31,7.32,92.4,Rain
21.28,34.33,20.96,69.61,18.28,1023.29,-3.2,13.95,12.45,Clear
28.6,80.67,-0.4,293.37,21.69,997.68,-1.37,10.77,18.73,Clear
20.12,90.88,30.61,230.93,13.71,1010.26,3.53,10.67,19.27,Clear
25.71,39.08,6.61,170.48,18.68,1010.78,17.5,2.79,89.61,Thunderstorm
-0.87,71.73,37.47,107.4,-6.36,1017.16,2.53,2.26,78.12,Snow
30.85,42.7,21.0,65.63,26.39,1032.7,4.87,9.97,10.93,Clear
24.86,55.65,5.84,61.07,22.1,1011.2,-2.65,8.6,90.09,Cloudy
8.13,54.29,16.13,-11.39,1.09,1004.35,5.81,1.53,92.6,Fog
34.54,76.57,4.03,200.95,30.62,1009.4,3.1,10.82,4.64,Clear
14.86,40.16,11.68,258.37,9.08,1013.28,3.5,7.3,56.45,Cloudy
20.27,70.28,3.46,226.32,13.31,986.78,1.51,11.95,13.46,Clear
17.68,62.49,5.45,27.74,7.03,1021.2,33.44,6.1,91.5,Rain
8.09,71.58,4.62,204.53,2.04,1021.46,23.57,2.81,88.9,Snow
16.74,82.09,9.86,354.56,7.51,1017.32,-4.11,1.6,100.65,Fog
13.07,42.27,8.93,119.47,6.62,1001.99,51.65,3.69,71.04,Rain
22.59,88.62,22.38,127.77,15.54,1011.63,12.32,5.17,82.3,Rain
23.8,63.14,18.92,346.19,15.94,1009.0,5.09,7.83,72.96,Cloudy
28.78,81.72,40.73,132.5,20.67,1023.27,-4.29,11.54,17.26,Clear
23.94,65.67,21.21,10.33,14.72,993.64,-4.4,7.3,81.21,Cloudy
18.42,36.28,27.49,140.08,15.06,1002.03,30.93,1.16,102.82,Thunderstorm
17.09,57.57,32.1,197.29,13.0,1005.41,35.22,2.96,76.15,Rain
32.3,89.14,35.39,204.36,23.74,1016.76,2.1,13.9,9.64,Clear
23.3,77.11,8.71,274.58,14.53,1016.35,-2.23,7.49,59.73,Cloudy
14.72,39.36,38.67,272.89,9.68,1013.62,29.08,7.15,71.34,Rain
31.36,78.45,37.1,270.03,23.56,1012.1,-2.93,10.01,5.67,Clear
19.51,75.36,3.48,134.72,11.04,1015.37,5.21,9.0,80.03,Cloudy
15.1,32.93,5.2,345.61,5.94,1007.44,35.46,2.49,74.21,Rain
23.2,76.56,34.46,247.23,19.58,1004.18,-2.41,10.76,17.59,Clear
24.26,60.17,35.75,148.89,20.92,1010.57,12.43,3.88,85.51,Rain
22.01,34.31,33.69,36.49,18.45,1014.85,1.69,8.9,55.48,Cloudy
20.81,82.46,33.29,323.73,13.59,1022.21,35.44,3.98,94.31,Rain
14.13,41.78,21.57,323.02,6.14,1028.94,47.43,1.79,83.73,Rain
21.28,47.72,3.83,285.92,14.56,1009.34,-2.44,13.55,7.16,Clear
22.92,33.96,32.98,217.93,15.67,1039.79,1.64,8.74,78.18,Cloudy
26.64,77.08,12.81,46.57,16.82,1011.21,29.39,4.57,85.42,Thunderstorm
27.18,28.4,16.05,-1.1,19.88,1010.22,0.76,12.3,2.63,Clear
13.48,78.38,26.02,313.33,5.18,1022.84,15.19,7.18,88.87,Rain
22.52,90.86,14.59,350.67,13.66,1006.48,1.66,12.68,12.22,Clear
26.0,89.0,34.6,25.86,19.2,1004.63,0.71,6.46,62.6,Cloudy
21.68,73.46,12.62,324.85,17.64,1006.9,-0.15,13.49,10.59,Clear
19.8,58.33,37.48,47.3,10.73,1022.06,21.44,7.11,85.74,Rain
9.58,75.13,35.43,217.35,3.57,1011.26,30.49,3.76,80.73,Rain
20.98,60.77,14.81,307.68,16.72,1011.25,0.23,9.17,21.88,Clear
28.94,73.67,9.5,293.31,24.3,1029.01,-5.07,12.0,-0.41,Clear
20.82,41.45,12.33,177.69,12.48,1018.39,-1.56,12.28,14.26,Clear
33.34,46.23,40.38,48.55,28.82,1014.65,1.22,12.91,-2.87,Clear
26.6,47.93,3.94,332.12,23.85,1015.13,-0.45,9.15,-4.29,Clear
23.7,84.23,2.9,121.37,17.62,1005.01,6.56,6.87,47.1,Cloudy
23.68,43.57,6.61,343.54,20.69,1021.83,2.7,5.65,74.84,Cloudy
24.97,30.2,29.08,73.73,17.61,1012.2,3.57,8.25,72.64,Cloudy
19.82,41.39,5.24,285.67,11.01,1031.85,38.72,4.77,93.34,Rain
29.27,74.79,13.24,305.18,26.76,1013.73,3.86,7.32,58.85,Cloudy
22.51,57.61,0.83,184.67,13.1,1019.66,0.57,14.33,13.36,Clear
26.27,56.51,32.51,190.89,18.09,1012.84,0.02,5.99,65.75,Cloudy
26.57,64.76,17.16,16.5,18.03,1031.03,1.68,12.39,14.41,Clear
20.95,49.43,20.14,51.11,15.8,1006.97,-0.66,10.26,15.78,Clear
28.29,60.86,17.05,8.22,19.12,1010.22,-1.27,9.06,77.56,Cloudy
26.88,75.99,12.06,48.1,17.67,1002.2,-1.18,10.59,10.04,Clear
30.78,44.89,33.22,174.02,25.45,1013.84,-3.07,10.83,23.24,Clear
30.94,83.59,17.55,249.83,24.72,1011.58,0.4,10.82,15.24,Clear
23.41,56.68,37.03,317.94,19.66,1008.13,3.21,14.36,9.94,Clear
27.81,74.05,4.27,297.75,25.53,1012.92,2.63,8.7,16.68,Clear
34.98,82.34,17.38,5.16,28.11,1032.24,3.51,12.84,-0.19,Clear
21.75,90.19,3.75,355.45,16.29,1028.43,31.33,7.77,98.42,Rain
25.46,85.64,12.12,103.53,20.18,1010.35,1.77,9.22,13.1,Clear
5.86,42.56,15.17,276.88,0.63,1012.24,26.26,4.4,66.34,Snow
29.38,60.35,6.03,256.32,20.93,1014.37,1.19,13.16,13.63,Clear
21.89,49.33,14.16,312.0,15.91,1014.75,87.76,3.55,80.84,Thunderstorm
22.6,30.9,12.06,90.31,15.39,1007.99,24.84,3.85,81.43,Rain
28.35,62.13,37.31,201.8,22.18,1011.23,-0.18,10.98,4.42,Clear
14.92,81.2,29.41,280.89,8.03,1015.06,1.99,6.64,73.07,Cloudy
36.22,49.53,2.19,234.31,32.47,1029.33,0.34,12.74,14.97,Clear
31.44,65.95,29.41,218.85,22.99,1016.58,4.89,11.92,16.33,Clear
20.27,36.53,5.61,268.12,16.02,1006.11,45.84,2.19,92.36,Thunderstorm
32.15,39.13,3.27,20.79,27.59,1008.15,6.88,14.29,13.87,Clear
20.79,88.5,24.18,340.38,11.05,1003.14,-1.65,10.21,9.37,Clear
34.78,27.26,42.82,197.99,25.94,1014.06,2.28,8.78,14.63,Clear
22.31,54.11,2.79,182.25,17.99,1021.94,-4.36,5.69,48.13,Cloudy
34.32,70.43,29.21,29.21,26.42,1022.75,-0.71,11.67,0.93,Clear
25.27,42.82,8.18,191.34,22.63,1026.82,5.43,9.29,-0.1,Clear
20.67,73.58,23.08,86.63,14.92,1018.46,-5.54,4.61,64.7,Cloudy
22.92,31.77,13.8,307.97,17.23,993.28,-3.96,10.5,23.22,Clear
21.4,64.6,39.43,122.26,19.05,1010.58,17.35,7.21,72.32,Rain
24.11,81.55,13.45,69.63,14.81,1017.97,-2.0,5.46,94.31,Cloudy
16.03,50.3,14.48,80.69,7.75,1018.5,31.28,7.1,77.14,Rain
28.88,45.31,20.73,148.97,23.7,1017.58,0.06,6.76,80.25,Cloudy
20.01,52.01,7.74,12.58,12.45,1007.43,67.1,1.19,81.33,Thunderstorm
22.27,79.39,35.18,68.66,15.93,993.75,20.61,3.12,86.15,Rain
27.43,56.0,8.98,156.36,20.02,1008.9,3.86,8.27,49.05,Cloudy
31.06,34.18,13.03,79.16,20.76,1015.4,2.69,11.05,19.46,Clear
12.31,34.09,22.75,15.4,4.15,1005.28,8.48,4.52,102.55,Rain
27.17,74.51,21.33,276.29,17.74,1019.35,4.64,8.56,25.01,Clear
25.46,41.98,3.71,101.45,19.08,1014.05,-0.21,13.7,7.05,Clear
20.16,86.4,19.21,77.66,12.25,1020.37,4.53,9.22,61.26,Cloudy
19.27,77.35,12.86,117.53,15.45,995.12,11.84,7.27,89.74,Rain
30.7,53.28,21.62,31.55,27.88,1008.02,-2.71,11.31,14.93,Clear
